"date","022202f7-d1e6-435c-9764-3928e63e05f7","eb7fd34b-192c-437d-aa65-6ccd2b4b5cd1","1036b7f0-ddf2-43b0-8de2-964e14332004","86edcca7-3bd4-4e4c-801d-cb1a6effcf9d","795d703c-b462-434a-9754-27327e667fe8","c1cbf6e9-ad26-45f7-a238-6330a62708c4","e17a0bd8-b94c-4afc-a131-4f28a6a8b93c","109551c9-8a8b-4bb7-8899-bd3d29287ef5","5ce7562c-f4ea-4381-96d9-f37262d33ea3","933bdf75-683f-49ad-9a45-2f3b1173a0ba","42d823a9-7901-480a-910d-e52283a1d2c6","8307849d-329a-49dc-b131-3dd9aeff5f1a","d31227cc-2ea6-4dd5-b410-e3cfcd6ab8fe","7115a379-176f-4304-aae8-b1f56f0098f5","88e539f2-5310-4d87-a9d1-74f77006132f","1c40173c-e5ec-4243-8bf6-742a3e40c75d","552d7867-7586-4a15-8b33-b3304715d964","0d6892b0-644c-4c85-aee8-13ee9d2d62bb","365635c1-61e6-4a5f-ab3e-877784249180","80f54c64-da7a-435c-8c6c-e98a2e7fd2f8","5586b8a2-f1c2-4f7a-9e23-478f09ff9cf8","c621b06b-4f8f-49ac-8938-759055cf3905","da90c827-f14c-4775-89d1-aff503e1db70","5411ca7e-ba37-4a55-834e-ef24c3daedde","f267647f-b56a-4780-bcfc-919c92de6b6c","4161f28b-480d-4899-a7d8-d027f524d062","199552d7-d517-42a1-9183-245004a6afc8","84d97a78-3915-493b-ac2e-df5dad1493a1","866fcfe8-4cb3-4f08-b345-7167840b7f3e","6df7785f-1959-4ec9-9e62-1cc2a9b52867","e55ca55a-d769-4b37-b6a7-07f68daa6987","a0b96d90-58e7-4a21-ab7c-2d80ee89d803","8091366d-8285-4b59-9518-c16b0d9f4646","35efdc88-dc33-405a-8ed6-049dfd1c7cb5","68f497f2-e2e1-4282-8ad2-cefbfe20376e","cf425d7f-ea88-4365-a19d-d7d2feef8230","3918eb2d-46ca-4b58-acfb-46468bf66b45","a528c926-abb3-4335-aebb-978264bdfaaa","3c47bb19-df27-4e7b-9ce4-dde59255f146","21b39a37-f5bc-44a4-81f0-08fc04e38f25","eb672ae8-aed8-42f3-8a92-e5d49aa34e9e","60de540b-5df7-4ed9-b436-b568975d3a1f","f7cff4f2-529d-487a-abdf-fc5e299cd0e2","f260f2e9-46ba-4f47-aa22-27bfc6122d7e","08439126-3e24-44e5-932e-e11efb7295f6","ad9ad2e3-d048-4559-9cff-ea3bbbc75ae4","4d753f65-0f4b-44d2-a492-5627f3848827","a445adb0-f38b-4df5-8789-4dff33855576","8f2b7881-b5cf-427f-b615-981736863f1d","43a6de42-676f-4fbf-b55a-32e4b4f423a0","31536d1e-1eec-4354-b650-3d7d3624fdb9","983a8e54-1900-4d8a-88bb-9f3e8a70df7a","e68ca1d1-807b-4233-b129-a619d074a204","2446051f-ab36-4056-9a4e-ad7012c25ae3","1b96acfd-a6f3-4010-b50c-da5bfc13fecc","04221ecb-4b42-41b2-a4bb-c3e31d0c2527" 
2020-01-28,1308.71459960938,517.3712648,9881.7607421875,6347.7099609375,1626.52331542969,405.5390024,191.6583215,,397.7284726,698.9020122,1260.392045,2783.650784,2307.744621,2817.818928,2496.390331,1268.390702,1731.440332,580.869357,478.8673667,303.2750043,1201.667363,2191.33203125,2411.39721679688,572.682738,1755.79613050698,2052.57164245541,2592.72257306729,3780.2748814555,1359.70951206607,1503.65911638431,1156.98845221656,1513.49932148641,3706.84,2298.11,3037.18,2690.08,2951.676894,1677.960934,868.1799773,716.5734076,1134.52270967038,1405.13240240496,1644.49655203034,1175.69055982888,4124.64621215586,786.3119583,1947.01833859182,1940.51239223361,1924.38176618784,2026.15485115984,2586.9206831761,648.3382367,605.3251458,678.15856,609.4280999,5677.85735433388
2020-01-27,1308.27746582031,515.6034428,9761.833984375,6281.95068359375,1610.96435546875,401.6202778,189.8860871,,400.9664541,694.5930824,1242.848779,2754.787748,2303.142168,2794.668878,2476.110904,1255.820896,1721.80097,575.3428746,473.2668825,300.4706678,1187.071323,2168.923828125,2398.30224609375,570.5900618,1733.60250666784,2036.25784809554,2555.80181062767,3752.37135333554,1350.38746629803,1474.67148960191,1148.8209561087,1500.49589072824,3664.79,2278.1,3013.42,2662.19,2918.571167,1672.545614,861.2935978,707.7051753,1133.46233792159,1392.49289027993,1626.88558493064,1144.60966524925,4092.45101016277,781.9251243,1938.83863144394,1933.73006751042,1919.54106297611,2019.22851744911,2544.92560134483,642.2198254,599.6523055,674.3531959,603.12565,5620.83232598712
2020-01-24,1308.67443847656,518.753056,9927.5595703125,6384.2197265625,1633.99255371094,408.086069,191.7175411,,405.1483832,710.2805732,1267.591588,2813.277961,2313.487954,2842.81797,2520.081292,1282.452429,1746.128351,585.0446226,482.985058,303.3687118,1198.696062,2203.81494140625,2418.28833007812,574.592983,1757.25631204041,2055.85824316955,2524.93781346112,3790.67825699875,1362.4241893843,1509.30695331746,1158.62793695485,1519.61648656139,3699.57,2329.75,3054.04,2694.27,2966.325779,1674.219055,874.6836922,710.7056954,1133.91149197665,1423.68163604173,1655.3939192599,1172.49240643353,4144.09420107163,788.6286135,1956.10373443997,1950.21956037786,1934.06679598545,2034.13677276986,2588.97363145825,652.4439113,605.266702,680.096799,610.9985618,5713.40025671959
2020-01-23,1308.52453613281,520.8785042,9989.09375,6441.6806640625,1649.68029785156,412.8576022,192.3985022,,403.992385,703.8034411,1281.039638,2835.925805,2335.370441,2873.263936,2544.212191,1295.407909,1754.375434,588.3404412,484.7330021,304.4462463,1214.099102,2225.78369140625,2431.37963867188,576.8325598,1771.01683281923,2080.48727397809,2553.15700478758,3815.22671695271,1368.85346187278,1521.0582059931,1167.48707584733,1529.02445644331,3745.64,2345.95,3075.26,2742.54,3006.007478,1675.555659,883.8718008,706.9561851,1134.23228470259,1430.2283446616,1668.24701597264,1186.68720939563,4175.73612885067,791.9766716,1971.83060995289,1965.02880259319,1949.14282405943,2049.07109171267,2613.85453196849,657.5642545,608.3242657,683.5825013,613.4780394,5765.51914053956
2020-01-22,1308.70251464844,520.0501893,9977.548828125,6434.21337890625,1641.60083007812,413.0541969,191.9520422,,407.4920122,708.9105895,1278.507139,2811.914063,2332.375913,2871.983815,2545.686512,1289.569252,1744.960819,587.432636,483.6911256,303.73978,1209.368872,2225.90771484375,2427.25708007812,577.0655504,1758.96665982163,2066.9110171383,2542.00299668561,3792.94793543445,1364.60535567226,1513.26940701215,1164.84541417681,1524.53541121363,3721.43,2351.83,3080.19,2727.53,3002.404592,1673.945258,882.0107017,705.5616507,1134.47364280707,1434.25703561616,1666.29040593963,1181.76453137379,4166.29348500441,790.0793345,1970.68574127596,1964.14057398121,1949.59998178199,2049.41808832567,2611.84319901215,657.3394458,603.4416134,678.3616624,611.039078,5756.71010119472
2020-01-21,1308.12536621094,519.6173439,9945.990234375,6433.38330078125,1640.01184082031,412.8590032,191.8657405,,401.2550298,710.4707207,1271.246372,2794.356197,2333.005365,2867.458204,2540.105937,1294.155421,1755.561825,586.8851201,482.8659617,303.6032186,1200.124742,2224.22021484375,2423.6142578125,576.0290837,1755.0892262065,2056.47021666057,2538.1992537776,3769.60606865663,1363.56008239729,1499.39991849391,1163.63213218541,1523.53159004677,3706.23,2349.48,3073.1,2731.36,2995.216074,1672.672605,881.596034,707.17692,1134.11330692921,1431.23134464549,1664.79323437822,1169.62967219923,4172.65292118429,789.6112531,1969.29643822621,1962.6134498853,1948.25178896566,2047.14503478147,2613.22546604766,656.6883796,602.1736006,678.7882405,608.758665,5754.07723297342
2020-01-20,1307.36389160156,519.5683668,9974.62109375,6446.03662109375,1644.16589355469,413.6606854,191.1290687,,406.7025093,714.5494427,1272.541941,2804.664766,2329.225374,2874.687902,2549.247097,1302.56224,1757.612043,592.8193726,487.8729007,302.4375287,,2230.46997070312,2421.296875,572.2047022,1753.66497367675,2072.50005594742,2615.04192948996,3770.04514782512,1359.67133621546,1503.36695750927,1161.99225913294,1524.67601612892,3705.5,2384.05,3077.41,2749.49,3016.07924,1669.024745,886.3038981,705.0091087,1133.9848727667,1450.25489790593,1668.73979689705,1169.36288773469,4183.66164482654,786.7298764,1984.78567365724,1980.48299262123,1969.32530367999,2071.18304146934,2611.44086486999,657.7091421,599.3093027,679.1373928,605.5164124,5774.87493498345
2020-01-17,1307.36389160156,519.4192731,9974.62109375,6446.03662109375,1644.16589355469,413.6606854,191.1290687,,408.7263947,716.6925594,1272.541941,2804.664766,2329.225374,2874.687902,2549.247097,1302.56224,1757.612043,592.3073123,487.870582,302.4375287,1206.266882,2230.41137695312,2421.80639648438,575.8170382,1753.66497367675,2072.50005594742,2615.04192948996,3770.04514782512,1359.67133621546,1503.36695750927,1161.99225913294,1524.67601612892,3705.5,2384.05,3077.41,2749.49,3016.07924,1669.024745,886.3038981,704.8245551,1133.9848727667,1450.25489790593,1668.73979689705,1169.36288773469,4183.66164482654,786.6872726,1984.78567365724,1980.48299262123,1969.32530367999,2071.18304146934,2611.44086486999,657.7185281,599.1357391,678.8885293,605.7561843,5774.87493498345
2020-01-16,1307.13452148438,517.697506,9931.4658203125,6426.12255859375,1638.900390625,413.3264033,189.3425556,,407.0768239,708.1489328,1275.732582,2822.566961,2322.22628,2869.851031,2546.011885,1302.146725,1754.746278,590.7037844,487.2402173,299.6105982,1204.702062,2223.10327148438,2409.8623046875,574.6647406,1749.57048742268,2074.98144899708,2536.81219218359,3758.02164021245,1355.63481660018,1502.16122408812,1160.28135032458,1519.42515395669,3714.04,2373.83,3068.51,2753.34,3026.368894,1670.209277,885.4823171,704.9612814,1134.17080004681,1445.62518922279,1663.3879037229,1173.47358595307,4174.62560177946,782.8213898,1963.32568774535,1956.72033498645,1943.9064605803,2038.26843586977,2594.35135873236,655.4845551,596.4296482,677.703859,602.0004078,5759.52129754698
2020-01-15,1307.26379394531,513.5639091,9830.595703125,6373.017578125,1622.82934570312,409.8483516,188.2010709,,403.4984023,708.905086,1253.893927,2774.864153,2315.607154,2847.043913,2526.690111,1290.770469,1740.510644,590.5349366,486.6607883,297.8043432,1193.341982,2204.43725585938,2394.48876953125,569.7758601,1733.89288453987,2048.08644042824,2514.17513516611,3723.62033643011,1342.41045223082,1476.57541836338,1150.27358031362,1503.76851792919,3685.3,2366.29,3045.46,2715.07,2993.29463,1667.743838,878.2161861,697.7325637,1134.05933230661,1437.60159872961,1648.81139881098,1151.11229957424,4144.77337487832,778.2054849,1960.82688684705,1955.21077821332,1943.95447839508,2042.39684029735,2568.77334633125,650.569408,592.2396671,672.5776282,597.0380125,5711.24376897926
2020-01-14,1306.86584472656,509.9259861,9822.072265625,6358.7041015625,1615.93493652344,409.148146,186.8642401,,407.1513533,704.2229432,1249.027169,2760.958667,2299.994599,2838.061747,2519.283786,1292.628342,1732.045197,590.9290079,489.0957404,295.688978,1203.447582,2194.23828125,2381.54907226562,564.8830247,1728.75636980757,2035.03721580191,2498.2068974761,3705.37842161774,1334.55138819338,1472.98962029124,1144.72233351885,1495.89609291784,3660.24,2368.65,3037.56,2701.56,2983.707082,1664.274349,878.8253564,691.5457266,1133.61450052218,1440.9377133886,1645.26045013417,1134.57358189991,4131.94347603237,773.0380642,1942.50591570204,1935.57266494457,1921.74318073058,2015.63884839562,2564.84533239535,649.1442069,588.4952876,668.3136707,594.3702492,5701.96374973546
2020-01-13,1306.49719238281,508.7653517,9836.4677734375,6368.4541015625,1618.13317871094,410.1435347,187.1480503,,405.6786736,700.0522831,1244.692257,2778.307774,2290.163174,2827.306067,2512.243661,1289.787164,1729.265573,590.2277996,487.8572556,296.1380716,1198.026282,2196.56225585938,2383.26318359375,563.652262,1725.95464157827,2026.12851879397,2491.68847728159,3710.48990183281,1332.75503984598,1483.19788628458,1142.17379768431,1495.75250205204,3648.27,2375.79,3047.31,2685.98,2975.918307,1662.640475,879.2626447,690.2261659,1133.54682688944,1442.89914828902,1647.92655468021,1121.89780509215,4134.58021742827,772.743571,1949.23911756138,1943.90568997628,1931.036109337,2026.20581122045,2581.82372017602,649.9898925,589.9180826,668.2572846,596.8256082,5706.25732825945
2020-01-10,1306.41662597656,504.917172,9770.1650390625,6324.89111328125,1603.93395996094,407.3992915,184.7546902,,404.3028056,698.3667236,1225.214634,2752.229753,2279.470489,2812.3576,2499.286135,1279.065357,1712.974794,588.206646,482.5077808,292.3508827,1184.593062,2179.02221679688,2370.26806640625,558.9117375,1710.18111945428,2009.95103785208,2484.21186656717,3658.51859767038,1322.18805435773,1455.81156670105,1133.25609691075,1485.79196203989,3610.5,2361.85,3036.14,2658.85,2949.426833,1659.046356,871.023829,681.323493,1133.5463311786,1430.65777703841,1636.40062828627,1091.19518347506,4107.80372188921,765.0719546,1947.54230568967,1943.4069200794,1933.9267731585,2031.60046406551,2554.18695759953,645.3270468,582.147011,662.6755812,588.403243,5668.05466828356
2020-01-09,1306.02856445312,504.7393524,9806.3544921875,6343.14599609375,1604.17736816406,408.617226,184.2870487,,405.0832588,700.8287011,1226.571714,2752.099631,2279.004031,2818.646221,2504.612074,1282.611534,1712.346332,589.3116883,485.5445339,291.6108992,1193.542862,2184.00708007812,2373.97607421875,559.192345,1716.02288059357,2020.34096475446,2486.06139845157,3665.56354839786,1322.38920859392,1459.55899442007,1131.91688064598,1491.089843918,3608.63,2364.93,3041.91,2675.43,2954.05923,1655.591905,872.2827411,678.1003315,1133.31941241917,1431.61910359108,1641.8112576036,1096.56214059268,4116.1100143833,765.1479694,1953.14436567466,1949.05378344951,1939.10831878435,2036.97701106076,2559.52469565656,647.439212,582.4852264,663.8019718,587.9088306,5687.08905311978
2020-01-08,1305.74035644531,503.1795371,9730.1640625,6300.4130859375,1591.51501464844,405.7826713,182.2591602,,397.9976095,695.8380218,1211.127161,2735.390992,2265.887242,2803.079575,2492.513197,1278.938614,1712.470398,582.817461,482.5216168,288.4020227,1184.918941,2173.37963867188,2357.5732421875,558.9481225,1708.16804265996,2018.58697061477,2542.56449506004,3627.64509725967,1316.98654696528,1449.37597401988,1126.33116561559,1481.76279249722,3594.25,2356.72,3025.58,2679.44,2948.758973,1651.67132,866.9160099,673.7826546,1133.03763574822,1422.53838919285,1629.56631858886,1091.285273719,4093.54588601338,759.5852158,1922.80715835419,1917.53144984805,1904.485566063,1994.57074731785,2530.73597037303,643.0885908,578.5525158,661.2942257,583.1252036,5648.6720730214
2020-01-07,1305.26318359375,502.218493,9677.64453125,6267.0146484375,1579.03234863281,404.4515994,180.6579537,,401.1530783,691.9870758,1193.82335,2714.42969,2252.090136,2791.967559,2483.887971,1281.489722,1715.965887,583.2701703,481.2308458,285.8683163,1186.374981,2167.03637695312,2350.15869140625,557.6655982,1703.73856624115,2012.18390320411,2465.29520771596,3621.84227321977,1314.26271865815,1437.1812359875,1122.73249068744,1477.91703231839,3590.29,2355.45,3011.19,2671.96,2941.990758,1653.409761,866.3275323,670.0155716,1132.84810053413,1417.17011076176,1619.54580518416,1071.41624874628,4083.39218142389,755.8143865,1911.17516999284,1905.89412262209,1893.50178042935,1980.59593620043,2510.42052273221,639.5700315,575.7119711,660.174708,579.2625942,5623.02055222401
2020-01-06,1305.43640136719,505.1344421,9697.296875,6284.6474609375,1586.26721191406,404.4823571,181.6345688,,394.5065398,691.2970924,1193.075834,2719.671498,2263.511434,2797.355693,2493.341388,1283.838035,1724.318075,584.9836911,481.788183,287.413686,1181.398941,2172.40185546875,2364.3837890625,560.7639562,1700.78066434359,2014.6666516977,2475.79548993319,3627.61281451435,1321.78149680437,1437.10235561542,1128.33796635147,1479.74379296443,3594.24,2365.4,3030.28,2689.17,2941.408659,1652.823328,866.9947535,675.8747877,1132.85833805192,1417.67188814055,1623.42492577936,1057.01842871208,4098.30066026569,760.6679019,1918.75296200855,1914.01525736414,1902.28402905815,1988.92987164185,2519.36335623407,641.912539,576.6690939,662.6300305,580.1766553,5637.05971765189
2020-01-03,1305.34118652344,505.1600119,9677.6162109375,6260.79150390625,1583.08923339844,402.9706836,181.4706873,,397.7740487,693.6266875,1185.745133,2686.590912,2257.053679,2790.158866,2489.513834,1276.917863,1717.34486,587.8141863,483.6490062,287.1543643,1185.585801,2167.431640625,2360.794921875,560.7717395,1700.24833975921,2005.11160313467,2466.81569000654,3628.2056678831,1318.11494368652,1425.68429564253,1125.45808488311,1477.28977882449,3587.43,2365.49,3021.22,2696.16,2941.99627,1651.599999,864.5394787,674.9300536,1133.24437217172,1416.43325040328,1616.67739091263,1041.93508700746,4090.86540795701,760.7937066,1921.30873622133,1917.72434359112,1909.34255079334,1997.82649512036,2496.23679098511,638.9236583,575.6316155,662.5951398,579.1785422,5620.24363290382
2020-01-02,1304.11242675781,505.8446393,9748.486328125,6308.5029296875,1590.52026367188,405.5050763,182.340879,,398.6734318,692.276926,1197.726287,2691.495683,2261.713309,2810.641198,2508.204289,1278.070065,1709.095596,591.4048688,491.0330309,288.5313323,1191.629901,2180.74047851562,2367.34765625,560.6778345,1704.49623167176,2016.32108744509,2476.12340024424,3624.81634902172,1313.81085916769,1431.71140372307,1126.20207576681,1478.08399903449,3608.48,2385.38,3048.03,2702.17,2959.206242,1647.497199,867.5383756,675.0577865,1133.18927074897,1435.17037996654,1629.98244712274,1037.97786529822,4112.37032732531,761.2672943,1938.57686075248,1935.09819887252,1927.11729021792,2017.54031201881,2520.84990578716,644.6451959,574.7199734,662.3850944,579.8791287,5661.70845252021
2020-01-01,1303.37646484375,509.4222468,9623.744140625,6250.2119140625,1585.00622558594,401.3750571,181.3732578,,394.6540948,686.9872667,1177.105962,2660.775567,2277.674244,2790.132595,2488.290572,1275.070937,1723.764919,586.2863424,484.3787198,287.0001944,,2164.53125,2367.5595703125,559.4943723,1689.28700083982,2015.43785752377,2465.75265578562,3612.23300756962,1318.68760026756,1400.72156174364,1132.318227327,1474.80804662766,3604.2,2353.71,3016.7,2704.66,2963.093907,1644.36903,870.1876389,677.4531297,1132.18701543181,1420.80516162776,1609.5326858583,1000,4101.43032035237,760.8277243,1912.9196315262,1908.49656000137,1899.57582449339,1984.7490170892,2473.52576394759,637.4615086,573.8465206,666.1224655,575.7406268,5610.91060076443
2019-12-31,1303.37646484375,509.2731238,9623.744140625,6250.2119140625,1585.00622558594,401.3750571,181.3732578,,395.9350924,686.9872667,1177.105962,2660.775567,2277.674244,2790.132595,2488.290572,1275.070937,1723.764919,585.7788381,484.3781592,287.0001944,1189.55748,2164.451171875,2368.04809570312,563.0294771,1689.28700083982,2015.43785752377,2465.75265578562,3612.23300756962,1318.68760026756,1400.72156174364,1132.318227327,1474.80804662766,3604.2,2353.71,3016.7,2704.66,2963.093907,1644.36903,870.1876389,677.2826258,1132.18701543181,1420.80516162776,1609.5326858583,,4101.43032035237,760.7874071,1912.9196315262,1908.49656000137,1899.57582449339,1984.7490170892,2473.52576394759,637.4638201,573.7104095,665.9131915,575.9795578,5610.91060076443
2019-12-30,1304.25793457031,507.1215213,9600.0966796875,6235.0693359375,1579.01806640625,402.2869884,180.8186129,,394.8171244,689.7453657,1176.67977,2640.169006,2271.516518,2782.141794,2481.144126,1268.588188,1711.438704,585.2849085,483.6507643,286.1225391,1192.47081,2157.44384765625,2360.17065429688,560.0105649,1682.72646779912,2010.26049849319,2527.0595204764,3611.04062758185,1311.13079612997,1399.06591411581,1125.81782803455,1468.57063474642,3607.8,2350.89,3008.27,2697.55,2963.379202,1644.949987,867.8365987,675.7149765,1132.02844879801,1414.72590910007,1606.18246606931,,4087.49746183506,758.4183488,1908.0008251044,1903.72696062088,1894.77488340099,1979.45889402554,2467.68630720244,635.7701724,570.9551552,663.1517427,573.7561351,5597.53148240742
2019-12-27,1310.13708496094,508.1511508,9647.6337890625,6269.50439453125,1588.20361328125,404.4683254,181.7195386,,396.0006269,695.0201784,1184.196216,2662.778629,2281.278714,2801.3384,2497.981522,1273.298406,1709.177036,587.9272164,485.6293843,287.5481398,1194.635677,2172.04223632812,2368.28881835938,562.6210158,1684.59144069396,2015.5097123886,2464.78368490896,3619.81499661363,1317.68667413168,1413.57138108786,1130.16198908349,1475.8913134265,3614.31,2361.28,3028.7,2697.29,2962.488824,1649.410597,870.3023698,677.410483,1131.93757435039,1423.54633786051,1616.00014647984,,4103.26864824761,761.599025,1921.43277082595,1916.85753815907,1907.45368582439,1992.98968172069,2484.25806053253,640.2636499,572.5729101,663.6231351,577.1453927,5625.5821540501
2019-12-26,1305.98327636719,507.5297027,9650.4599609375,6271.16357421875,1587.80603027344,404.4683254,181.134804,,396.0841238,695.0537539,1189.592791,2678.917816,2276.484637,2800.515395,2498.062981,1274.0119,1709.708559,585.8595429,485.650151,286.6228715,1203.3747,2172.41479492188,2365.22265625,560.9110466,1682.55382239337,2020.31948130444,2529.79578538137,3618.73973688461,1314.53235937944,1417.40084564209,1126.9550327243,1475.33024332921,3623,2352.57,3026.89,2707.12,2963.674294,1648.072713,871.8668738,677.4524666,1131.52187235632,1419.64693296375,1616.06928973837,,4103.2647883227,759.708314,1921.3240857607,1916.30955687141,1907.0694360826,1992.83022524899,2484.75795750632,640.1836238,572.1026347,663.6685106,576.647158,5627.88581839748
2019-12-25,1301.66430664062,507.1308141,9610.7705078125,6237.97314453125,1582.67980957031,402.3868053,180.5033812,,394.3169902,694.9026427,1181.179603,2654.909035,2274.120358,2789.362686,2487.917596,1271.833058,1705.755168,584.7726002,484.7157772,285.623725,,2158.81274414062,2357.08032226562,556.2679706,1680.72097060867,2015.88652829986,2524.14661816108,3613.44463193492,1311.7561056355,1406.73004930987,1124.84587102591,1472.37254355793,3624.82,2342.01,3007.03,2711.66,2959.82652,1643.769255,868.064561,675.4713226,1131.23790213965,1414.20039533636,1606.58534304114,,4090.93748916074,758.1226423,1904.10518211456,1898.13935131697,1887.15714910065,1968.08214278567,2444.71364830219,636.0350818,569.5795351,662.5664909,574.3602089,5601.99286365133
2019-12-24,1301.66430664062,506.8015337,9610.7705078125,6237.97314453125,1582.67980957031,402.3868053,180.5033812,,394.2374849,694.9026427,1181.179603,2654.909035,2274.120358,2789.362686,2487.917596,1271.833058,1705.755168,584.5115183,484.7167964,285.623725,1200.967477,2158.65112304688,2358.59155273438,559.6789867,1680.72097060867,2015.88652829986,2524.14661816108,3613.44463193492,1311.7561056355,1406.73004930987,1124.84587102591,1472.37254355793,3624.82,2342.01,3007.03,2711.66,2959.82652,1643.769255,868.064561,675.2570945,1131.23790213965,1414.20039533636,1606.58534304114,,4090.93748916074,757.8652932,1904.10518211456,1898.13935131697,1887.15714910065,1968.08214278567,2444.71364830219,636.1126564,569.6110955,661.8094506,574.4475098,5601.99286365133
2019-12-23,1302.76953125,507.067138,9612.5947265625,6237.76611328125,1580.52258300781,402.5173152,180.225715,,394.3453967,692.9438715,1185.325551,2659.60323,2272.20073,2789.191652,2487.957749,1268.230041,1701.582624,585.1413196,484.8830064,285.1843534,1190.550013,2159.1982421875,2359.23828125,560.3511603,1677.83465647633,2005.48925415304,2521.62079073316,3605.67813486299,1310.65731339521,1406.31620699813,1122.75298757749,1473.58333707064,3610.21,2345.29,3009.42,2700.19,2962.492763,1640.946448,868.401599,673.3902967,1130.73290332681,1416.59766607683,1606.89563063996,,4089.89744774139,756.4089259,1905.30317766731,1899.30206533657,1888.34224228137,1968.89339642349,2446.92177365604,636.540665,568.8395786,661.6804077,573.3292623,5601.4439857437
2019-12-20,1303.24816894531,508.5341131,9589.1005859375,6228.22314453125,1582.08178710938,401.515137,181.1269701,,392.9865342,690.902292,1180.651774,2656.440133,2282.508739,2788.46124,2486.064515,1262.615444,1704.25732,585.3599416,484.2758546,286.6104754,1190.105493,2153.87377929688,2365.59814453125,560.902156,1685.46519447782,1995.01962137675,2535.07434662642,3622.53673293875,1314.36350115776,1402.48173102892,1127.75657804055,1472.90858439173,3636.03,2341.78,3006.14,2708.56,2971.925713,1642.032483,870.2791066,677.704368,1130.67670210106,1416.54049748732,1603.05431453297,,4087.1065948528,759.9394849,1902.6921008932,1896.39965786364,1884.71747310821,1967.49538078357,2440.23534344067,635.7485286,571.4432547,665.5568156,574.5805253,5592.40868914364
2019-12-19,1300.98791503906,506.1356088,9552.91015625,6201.04833984375,1574.79565429688,399.3644499,178.779525,,392.7428237,684.2413265,1175.378032,2646.959123,2264.957833,2771.627174,2469.25085,1251.500715,1696.003184,582.859177,481.068942,282.8959409,1182.128591,2142.8798828125,2353.8388671875,557.8788144,1671.54292388017,1989.28469571133,2458.93649191043,3587.00627021135,1303.93613424211,1392.77344945004,1120.30712533218,1461.89021959661,3610.76,2332.23,2993.85,2699.32,2943.646963,1640.086555,864.3506312,669.9445767,1130.94784589213,1412.81765532375,1597.01981654661,,4062.24536852697,754.6288074,1895.92628853162,1890.7679609878,1878.89764103669,1961.59534528636,2436.4916965961,633.1441938,567.3625381,662.1911442,569.9085855,5564.10597023421
2019-12-18,1301.75708007812,504.411387,9514.9638671875,6175.74072265625,1566.51989746094,398.1055842,177.2569724,,390.8916464,683.2131988,1172.988153,2621.698929,2257.57999,2759.552624,2460.381725,1249.668799,1694.086303,581.8194362,481.5852555,280.4866944,1176.552678,2133.20092773438,2347.35424804688,557.6564228,1667.60584294507,1977.85773362393,2503.0466757833,3569.54721105556,1297.61990664396,1387.36937046026,1116.04435586645,1456.58737145327,3623.79,2329.67,2977.98,2699.43,2936.306197,1638.207474,861.8104436,667.6006251,1130.84356129022,1411.08463246112,1589.24629900604,,4047.99543587241,750.2926034,1885.17592550286,1880.3371945287,1869.21479020499,1952.30336620504,2422.4095175964,629.520077,564.5692787,661.9870951,566.1826228,5543.89056949398
2019-12-17,1300.14685058594,504.0214113,9522.537109375,6175.32568359375,1571.10534667969,398.3123309,176.8243757,,392.5908396,680.8388932,1163.850336,2604.731517,2254.22868,2762.642215,2465.255197,1241.094521,1681.847621,580.6394536,480.0110892,279.8021649,1180.843431,2129.15844726562,2349.07177734375,558.613064,1666.08208399138,1972.38679065721,2508.17000267338,3572.28087005662,1294.09887282374,1384.85590776018,1116.05230765066,1452.54624115711,3623.8,2325.05,2983.36,2691.53,2937.187353,1638.126712,863.7176407,663.8659934,1130.42004165106,1412.41010737309,1589.16759602753,,4043.09876397833,751.0575578,1887.00277802673,1882.21639081623,1872.03243253431,1956.52845328599,2424.47917473231,630.1501298,562.8617774,660.3496874,566.1994026,5544.62140842684
2019-12-16,1298.61389160156,505.1280716,9521.9912109375,6173.87353515625,1570.80224609375,398.6837722,176.9232374,,391.1092197,683.8988306,1165.118969,2630.860315,2254.385395,2764.269981,2466.328375,1244.673357,1684.791121,580.978544,477.4011107,279.958601,1175.056614,2120.31298828125,2348.67602539062,563.0105569,1677.80979502313,1968.53370608493,2437.485055403,3562.54339519149,1296.07614220696,1382.54052750269,1119.05553190826,1428.8849471186,3610.79,2323.42,2979.78,2674.41,2924.237986,1630.752597,863.2679712,665.5961891,1129.84597329421,1410.08974623221,1588.14463319735,,4046.17848058451,752.8015588,1871.60644793547,1880.54949529055,1870.67924522905,1953.50688050294,2419.51597298477,629.7715378,564.414202,660.7015749,567.6754159,5542.30891284215
2019-12-13,1296.86633300781,501.9454077,9468.37890625,6131.76318359375,1561.40905761719,395.898835,174.9465198,,388.4351024,671.0522897,1150.72332,2598.788853,2239.230141,2747.161496,2447.0928,1230.508859,1675.777932,576.6421788,475.247439,276.830696,1168.142808,2107.4970703125,2333.77392578125,559.0328521,1672.40154434351,1959.02653647447,2422.11365635911,3552.94628175609,1286.75726700014,1369.91771652368,1114.15092543429,1416.61389964687,3605.47,2299.97,2962.55,2666.52,2901.53473,1632.021154,859.1808876,663.0509401,1129.79578527586,1408.68045780827,1577.5535316736,,4017.60217680276,750.3265277,1858.21902042655,1866.87439442192,1857.0399770306,1937.27259303553,2397.42700185325,625.171312,560.6286872,656.0861858,564.5790981,5504.91492655681
